case,date,sex,age,area,sales,product,note
2021006681,2021-02-10,남성,40 - 49세,인천광역시,전화권유판매,유사투자자문,부당행위
2021006682,2021-02-10,남성,40 - 49세,경기도,소셜커머스(쇼핑),호텔,계약해제.해지/위약금
2021006683,2021-02-10,남성,40 - 49세,제주도,국내온라인거래,노트북컴퓨터,품질(물품/용역)
2021006684,2021-02-10,여성,30 - 39세,서울특별시,기타통신판매,기타화물운송서비스,이자.수수료
2021006686,2021-02-10,여성,50 - 59세,경기도,기타통신판매,유사투자자문,계약해제.해지/위약금
2021006687,2021-02-10,남성,40 - 49세,서울특별시,전화권유판매,유사투자자문,부당행위
2021006688,2021-02-10,여성,30 - 39세,경기도,방문판매,국외여행,계약해제.해지/위약금
2021006689,2021-02-10,남성,40 - 49세,충청남도,일반판매,기타자동차부품,청약철회
2021006690,2021-02-10,여성,40 - 49세,경기도,일반판매,킥보드,품질(물품/용역)
2021006691,2021-02-10,여성,50 - 59세,경상북도,전화권유판매,유사투자자문,계약해제.해지/위약금
2021006692,2021-02-10,남성,30 - 39세,경기도,국내온라인거래,기타컴퓨터·주변기기,표시.광고
2021006693,2021-02-10,남성,30 - 39세,서울특별시,일반판매,이불·요,품질(물품/용역)
2021006694,2021-02-10,여성,30 - 39세,경기도,국내온라인거래,신유형상품권,계약불이행(불완전이행)
2021006695,2021-02-10,여성,30 - 39세,해외 및 기타,기타통신판매,점퍼·재킷류,청약철회
2021006696,2021-02-10,남성,50 - 59세,경기도,일반판매,기타자동차용품,품질(물품/용역)
2021006697,2021-02-10,여성,30 - 39세,대구광역시,일반판매,헬스장,계약해제.해지/위약금
2021006698,2021-02-10,여성,20 - 29세,서울특별시,일반판매,헬스장,계약해제.해지/위약금
2021006699,2021-02-10,여성,40 - 49세,경기도,국내온라인거래,오징어,표시.광고
2021006700,2021-02-10,남성,30 - 39세,경기도,전화권유판매,유사투자자문,계약해제.해지/위약금
2021006701,2021-02-10,여성,40 - 49세,대전광역시,일반판매,기타이동통신,부당행위
2021006702,2021-02-10,남성,20 - 29세,인천광역시,국내온라인거래,점퍼·재킷류,계약해제.해지/위약금
2021006703,2021-02-10,남성,30 - 39세,경기도,국내온라인거래,인터넷교육서비스,계약불이행(불완전이행)
2021006704,2021-02-10,남성,50 - 59세,인천광역시,국내온라인거래,소프트웨어,계약해제.해지/위약금
2021006705,2021-02-10,여성,30 - 39세,인천광역시,기타,식기세척기,계약해제.해지/위약금
2021006706,2021-02-10,남성,60 - 64세,경기도,일반판매,중형승용자동차,계약불이행(불완전이행)
2021006707,2021-02-10,여성,20 - 29세,부산광역시,일반판매,기타교육서비스,계약해제.해지/위약금
2021006708,2021-02-10,남성,20 - 29세,대전광역시,국내온라인거래,인터넷교육서비스,가격.요금
2021006709,2021-02-10,남성,40 - 49세,인천광역시,일반판매,헬스장,계약해제.해지/위약금
2021006710,2021-02-10,남성,30 - 39세,경기도,일반판매,예식서비스,계약불이행(불완전이행)
2021006711,2021-02-10,여성,20 - 29세,경기도,일반판매,필라테스,계약해제.해지/위약금
2021006712,2021-02-10,남성,50 - 59세,서울특별시,국내온라인거래,기타건강식품,품질(물품/용역)
2021006713,2021-02-10,남성,60 - 64세,서울특별시,일반판매,등산화,품질(물품/용역)
2021006714,2021-02-10,여성,40 - 49세,서울특별시,국내온라인거래,인터넷교육서비스,계약해제.해지/위약금
2021006715,2021-02-10,여성,30 - 39세,대구광역시,국내온라인거래,전기진공청소기,청약철회
2021006716,2021-02-10,남성,40 - 49세,서울특별시,기타,가스보일러,가격.요금
2021006717,2021-02-10,남성,40 - 49세,경기도,일반판매,점퍼·재킷류,청약철회
2021006718,2021-02-10,남성,60 - 64세,부산광역시,일반판매,가스보일러,안전(제품/시설)
2021006719,2021-02-10,여성,30 - 39세,경기도,국내온라인거래,스마트폰,계약불이행(불완전이행)
2021006720,2021-02-10,여성,40 - 49세,경기도,일반판매,인터넷교육서비스,계약해제.해지/위약금
2021006721,2021-02-10,남성,20 - 29세,전라북도,모바일거래,기타알선·중개·번역서비스,부당행위
2021006722,2021-02-10,여성,20 - 29세,서울특별시,모바일거래,보건위생용품기타,부당행위
2021006723,2021-02-10,여성,40 - 49세,경기도,소셜커머스(쇼핑),신유형상품권,계약불이행(불완전이행)
2021006724,2021-02-10,여성,20 - 29세,경기도,기타,미용서비스,품질(물품/용역)
2021006725,2021-02-10,남성,40 - 49세,경기도,일반판매,자동차수리·점검,가격.요금
2021006726,2021-02-10,남성,60 - 64세,서울특별시,전화권유판매,유사투자자문,계약해제.해지/위약금
2021006727,2021-02-10,남성,30 - 39세,인천광역시,기타,독서실이용,계약불이행(불완전이행)
2021006728,2021-02-10,여성,30 - 39세,대구광역시,일반판매,헬스장,계약해제.해지/위약금
2021006729,2021-02-10,남성,50 - 59세,대구광역시,전화권유판매,유사투자자문,계약해제.해지/위약금
2021006730,2021-02-10,남성,65 - 69세,세종특별자치시,전화권유판매,유사투자자문,계약해제.해지/위약금
2021006731,2021-02-10,남성,30 - 39세,서울특별시,국내온라인거래,기타조리기기·기구,품질(물품/용역)
2021006732,2021-02-10,여성,40 - 49세,서울특별시,일반판매,소파,품질(물품/용역)
2021006733,2021-02-10,여성,20 - 29세,서울특별시,국내온라인거래,공예품,품질(물품/용역)
2021006734,2021-02-10,남성,40 - 49세,경기도,모바일거래,모바일게임서비스,청약철회
2021006735,2021-02-10,남성,30 - 39세,세종특별자치시,일반판매,스마트폰,AS불만
2021006736,2021-02-11,남성,50 - 59세,울산광역시,기타통신판매,메인보드,부당행위
2021006737,2021-02-11,여성,20 - 29세,경기도,방문판매,원피스,계약불이행(불완전이행)
2021006738,2021-02-11,여성,20 - 29세,서울특별시,일반판매,헬스장,계약해제.해지/위약금
2021006801,2021-02-14,여성,20 - 29세,서울특별시,기타통신판매,인터넷정보이용서비스,계약해제.해지/위약금
2021006802,2021-02-15,여성,40 - 49세,경기도,일반판매,성형외과,계약해제.해지/위약금
2021006803,2021-02-15,여성,40 - 49세,경기도,일반판매,기타교육서비스,계약해제.해지/위약금
2021006804,2021-02-15,여성,(미입력),경상남도,모바일거래,신용카드,부당행위
2021006805,2021-02-15,남성,(미입력),인천광역시,일반판매,기타예·적금,부당행위
2021006806,2021-02-15,남성,30 - 39세,경기도,일반판매,소아청소년과,계약해제.해지/위약금
2021006807,2021-02-15,여성,30 - 39세,대전광역시,기타통신판매,미분류대여(렌트),부당행위
2021006808,2021-02-15,여성,50 - 59세,광주광역시,일반판매,유사투자자문,계약해제.해지/위약금
2021006809,2021-02-15,여성,30 - 39세,경기도,일반판매,산부인과,단순문의.상담
2021006810,2021-02-15,여성,20 - 29세,대구광역시,일반판매,한의원,계약해제.해지/위약금
2021006811,2021-02-15,남성,20 - 29세,광주광역시,소셜커머스(쇼핑),세탁물건조용품,안전(제품/시설)
2021006812,2021-02-15,남성,40 - 49세,경기도,기타통신판매,인터넷교육서비스,계약해제.해지/위약금
2021006813,2021-02-15,남성,30 - 39세,충청북도,국제온라인거래,모바일게임서비스,계약불이행(불완전이행)
2021006814,2021-02-15,남성,30 - 39세,강원도,국내온라인거래,주거용접착제,품질(물품/용역)
2021006815,2021-02-15,여성,40 - 49세,서울특별시,일반판매,스포츠시설이용,계약해제.해지/위약금
2021006816,2021-02-15,여성,30 - 39세,경상남도,일반판매,초고속인터넷,부당행위
2021006817,2021-02-15,여성,30 - 39세,서울특별시,국내온라인거래,기타유아용식생활용품,계약불이행(불완전이행)
2021006818,2021-02-15,여성,40 - 49세,전라남도,국내온라인거래,기타곡류·곡류가공식품,표시.광고
2021006819,2021-02-15,여성,30 - 39세,경기도,일반판매,헬스장,계약해제.해지/위약금
2021006820,2021-02-15,여성,60 - 64세,경기도,기타통신판매,애완동물기타,계약해제.해지/위약금
2021006821,2021-02-15,남성,30 - 39세,서울특별시,국내온라인거래,기타스포츠·레저기구·용품,품질(물품/용역)
2021006823,2021-02-15,여성,50 - 59세,서울특별시,국내온라인거래,기타일반화장품,품질(물품/용역)
2021006824,2021-02-15,남성,30 - 39세,서울특별시,방문판매,정수기,품질(물품/용역)
2021006826,2021-02-15,여성,40 - 49세,경상북도,방문판매,인터넷교육서비스,계약해제.해지/위약금
2021006827,2021-02-15,여성,50 - 59세,서울특별시,일반판매,이동전화서비스,청약철회
2021006829,2021-02-15,남성,불명,경상남도,일반판매,양복(서양식 의복)세탁,계약불이행(불완전이행)
2021006830,2021-02-15,남성,60 - 64세,경기도,기타,항공여객운송서비스,부당행위
2021006832,2021-02-15,남성,30 - 39세,강원도,일반판매,국외여행,계약해제.해지/위약금
2021006833,2021-02-15,여성,40 - 49세,경기도,일반판매,피부·체형관리서비스,계약해제.해지/위약금
2021006834,2021-02-15,남성,60 - 64세,대구광역시,전화권유판매,유사투자자문,계약해제.해지/위약금
2021006835,2021-02-15,여성,30 - 39세,인천광역시,일반판매,기타책상·테이블류,부당행위
2021006836,2021-02-15,남성,60 - 64세,충청북도,방문판매,초고속인터넷,계약해제.해지/위약금
2021006837,2021-02-15,남성,20 - 29세,부산광역시,국내온라인거래,헬스장,계약해제.해지/위약금
2021006838,2021-02-15,남성,30 - 39세,충청북도,모바일거래,유사투자자문,계약해제.해지/위약금
2021006839,2021-02-15,여성,60 - 64세,경기도,일반판매,포장이사운송서비스,계약불이행(불완전이행)
2021006841,2021-02-15,여성,50 - 59세,경기도,일반판매,TV,품질(물품/용역)
2021006842,2021-02-15,남성,30 - 39세,경기도,일반판매,소형승합자동차,품질(물품/용역)
2021006843,2021-02-15,남성,40 - 49세,경상남도,전화권유판매,유사투자자문,계약해제.해지/위약금
2021006844,2021-02-15,남성,30 - 39세,서울특별시,일반판매,기타세탁서비스,품질(물품/용역)
2021006846,2021-02-15,남성,40 - 49세,전라남도,일반판매,중형승용자동차,AS불만
2021006847,2021-02-15,남성,50 - 59세,전라북도,일반판매,골프회원권,계약해제.해지/위약금
2021006849,2021-02-15,여성,50 - 59세,부산광역시,일반판매,스마트폰,부당행위
2021006850,2021-02-15,여성,30 - 39세,광주광역시,일반판매,정수기대여(렌트),계약해제.해지/위약금
2021006851,2021-02-15,남성,20 - 29세,전라북도,국내온라인거래,운동화,품질(물품/용역)
2021006852,2021-02-15,여성,30 - 39세,부산광역시,기타,건물청소서비스,계약불이행(불완전이행)
2021006854,2021-02-15,남성,65 - 69세,경상북도,전화권유판매,할인회원권,계약해제.해지/위약금
2021006855,2021-02-15,남성,20 - 29세,서울특별시,모바일거래,카셰어링,부당행위
2021006856,2021-02-15,여성,40 - 49세,부산광역시,일반판매,기타세탁서비스,품질(물품/용역)
2021006857,2021-02-15,여성,40 - 49세,부산광역시,일반판매,기타세탁서비스,품질(물품/용역)
2021006858,2021-02-15,여성,40 - 49세,울산광역시,전화권유판매,유사투자자문,부당행위
2021006859,2021-02-15,남성,40 - 49세,서울특별시,기타,정수기대여(렌트),AS불만
2021006860,2021-02-15,남성,40 - 49세,광주광역시,전화권유판매,유사투자자문,부당행위
2021006861,2021-02-15,남성,60 - 64세,경기도,전화권유판매,유사투자자문,계약해제.해지/위약금
2021006862,2021-02-15,남성,50 - 59세,경기도,전화권유판매,유사투자자문,부당행위
2021006863,2021-02-15,여성,20 - 29세,서울특별시,일반판매,외국어강습,계약해제.해지/위약금
2021006864,2021-02-15,남성,50 - 59세,충청남도,전화권유판매,유사투자자문,부당행위
2021006865,2021-02-15,남성,40 - 49세,경상북도,전화권유판매,유사투자자문,계약해제.해지/위약금
2021006866,2021-02-15,남성,30 - 39세,부산광역시,일반판매,헬스장,계약해제.해지/위약금
2021006867,2021-02-15,여성,40 - 49세,서울특별시,모바일거래,가사도우미,계약불이행(불완전이행)
2021006868,2021-02-15,여성,40 - 49세,대구광역시,일반판매,양복(서양식 의복)세탁,계약불이행(불완전이행)
2021006869,2021-02-15,여성,10 - 19세,경기도,일반판매,일반강습(입시학원등),계약해제.해지/위약금
2021006870,2021-02-15,남성,50 - 59세,서울특별시,일반판매,콘센트,가격.요금
2021006871,2021-02-15,여성,50 - 59세,부산광역시,일반판매,니트(스웨터),품질(물품/용역)
2021006872,2021-02-15,남성,50 - 59세,서울특별시,국내온라인거래,기타간편복,표시.광고
2021006873,2021-02-15,여성,50 - 59세,경기도,일반판매,점퍼·재킷류,품질(물품/용역)
